,date,CallTypeId,lat,lon,address,geometry,index_right,zip,po_name
206,2020-05-03 17:14:00,911 Calls,36.080432,-86.606383,2919 OLD SMITH SPRINGS RD - SE SECTOR,POINT (-86.60638299999999 36.080432),51,37013,ANTIOCH
217,2020-05-03 17:16:00,911 Calls,36.037774,-86.70901500000001,5646 AMALIE DR (COUNTRYWOOD APARTMENTS) - SE SECTOR,POINT (-86.70901500000001 36.037774),51,37013,ANTIOCH
227,2020-05-03 17:19:00,911 Calls,36.031464,-86.652237,RT 2 4231 MOSS RD - SE,POINT (-86.652237 36.031464),51,37013,ANTIOCH
252,2020-05-03 17:24:00,911 Calls,36.012485999999996,-86.65359000000001,1172 A BARNES RD - SECTOR SE,POINT (-86.65359000000001 36.012486),51,37013,ANTIOCH
255,2020-05-03 17:24:00,911 Calls,36.067075,-86.643226,WIRELESS CALLER,POINT (-86.643226 36.067075),51,37013,ANTIOCH
264,2020-05-03 17:27:00,911 Calls,36.07159,-86.684425,5341 D CANE RIDGE RD - SECTOR NW,POINT (-86.684425 36.07159),51,37013,ANTIOCH
269,2020-05-03 17:28:00,911 Calls,36.068748,-86.692024,3930 APACHE TRL - NW,POINT (-86.692024 36.068748),51,37013,ANTIOCH
270,2020-05-03 17:29:00,911 Calls,36.023022,-86.627176,12950D OLD HICKORY BLVD - SW,POINT (-86.62717600000001 36.023022),51,37013,ANTIOCH
294,2020-05-03 17:37:00,911 Calls,36.023022,-86.627174,12950D OLD HICKORY BLVD - N,POINT (-86.627174 36.023022),51,37013,ANTIOCH
297,2020-05-03 17:37:00,911 Calls,36.048792999999996,-86.691356,263 A BENZING RD - W SECTOR,POINT (-86.691356 36.048793),51,37013,ANTIOCH
299,2020-05-03 17:38:00,911 Calls,36.051860999999995,-86.687729,263 A BENZING RD - NE SECTOR,POINT (-86.687729 36.051861),51,37013,ANTIOCH
319,2020-05-03 17:42:00,911 Calls,36.078651,-86.617561,3116 Bluewater way - S Sector,POINT (-86.61756099999999 36.078651),51,37013,ANTIOCH
340,2020-05-03 17:45:00,911 Calls,36.048878,-86.688888,WIRELESS CALLER,POINT (-86.68888800000001 36.048878),51,37013,ANTIOCH
343,2020-05-03 17:46:00,911 Calls,36.038879,-86.631424,630 BELL RD - S SECTOR,POINT (-86.631424 36.038879),51,37013,ANTIOCH
351,2020-05-03 17:47:00,911 Calls,36.066742,-86.630738,WIRELESS CALLER,POINT (-86.63073799999999 36.066742),51,37013,ANTIOCH
355,2020-05-03 17:48:00,911 Calls,36.029845,-86.705925,6329A NOLENSVILLE RD - N,POINT (-86.70592499999999 36.029845),51,37013,ANTIOCH
362,2020-05-03 17:49:00,911 Calls,36.027914,-86.67303100000001,WIRELESS CALLER,POINT (-86.67303100000001 36.027914),51,37013,ANTIOCH
367,2020-05-03 17:50:00,911 Calls,36.031391,-86.652199,5171 HICKORY HOLLOW PKWY - SE,POINT (-86.652199 36.031391),51,37013,ANTIOCH
373,2020-05-03 17:51:00,911 Calls,36.03139,-86.65219499999999,5171 HICKORY HOLLOW PKWY - SE,POINT (-86.65219499999999 36.03139),51,37013,ANTIOCH
376,2020-05-03 17:51:00,911 Calls,36.010253999999996,-86.665817,6309D PETTUS RD - N,POINT (-86.665817 36.010254),51,37013,ANTIOCH
384,2020-05-03 17:53:00,911 Calls,36.06716,-86.678503,WIRELESS CALLER,POINT (-86.67850300000001 36.06716),51,37013,ANTIOCH
404,2020-05-03 17:56:00,911 Calls,36.005813,-86.67758,6309D PETTUS RD - N,POINT (-86.67758000000001 36.005813),51,37013,ANTIOCH
413,2020-05-03 17:57:00,911 Calls,36.058567,-86.699791,5067 COLEMONT DR - SW,POINT (-86.699791 36.058567),51,37013,ANTIOCH
420,2020-05-03 17:59:00,911 Calls,36.082330999999996,-86.602049,3210 AGATHA CT,POINT (-86.60204899999999 36.082331),51,37013,ANTIOCH
421,2020-05-03 17:59:00,911 Calls,36.010137,-86.66590699999999,6309D PETTUS RD - SE,POINT (-86.66590699999999 36.010137),51,37013,ANTIOCH
428,2020-05-03 18:00:00,911 Calls,36.064328,-86.667688,324 RURAL HILL RD. - SW SECTOR,POINT (-86.667688 36.064328),51,37013,ANTIOCH
431,2020-05-03 18:01:00,911 Calls,36.069832,-86.594346,WIRELESS CALLER,POINT (-86.594346 36.069832),51,37013,ANTIOCH
432,2020-05-03 18:01:00,911 Calls,36.034147999999995,-86.657667,2747 MURFREESBORO PIKE - SW,POINT (-86.657667 36.03414799999999),51,37013,ANTIOCH
436,2020-05-03 18:02:00,911 Calls,36.039845,-86.603637,142 STONES RIVER RD - SECTOR NW,POINT (-86.60363700000001 36.039845),51,37013,ANTIOCH
442,2020-05-03 18:04:00,911 Calls,36.068748,-86.692021,3930 APACHE TRL - NW,POINT (-86.692021 36.068748),51,37013,ANTIOCH
443,2020-05-03 18:04:00,911 Calls,36.068748,-86.692021,3930 APACHE TRL - SE,POINT (-86.692021 36.068748),51,37013,ANTIOCH
451,2020-05-03 18:04:00,911 Calls,36.067396,-86.631553,2747 MURFREESBORO PIKE - SE,POINT (-86.631553 36.067396),51,37013,ANTIOCH
452,2020-05-03 18:05:00,911 Calls,36.065453999999995,-86.620889,2747-B MURFREESBORO PKE - SECTOR SE,POINT (-86.62088900000001 36.065454),51,37013,ANTIOCH
458,2020-05-03 18:06:00,911 Calls,36.063738,-86.653719,RT 2 4231 MOSS RD - SE,POINT (-86.653719 36.063738),51,37013,ANTIOCH
459,2020-05-03 18:06:00,911 Calls,36.04979,-86.65195899999999,5325 MT VIEW RD - N,POINT (-86.65195899999999 36.04979),51,37013,ANTIOCH
468,2020-05-03 18:08:00,911 Calls,36.062042,-86.680153,4231 MOSS RD - SECTOR SW,POINT (-86.680153 36.062042),51,37013,ANTIOCH
486,2020-05-03 18:12:00,911 Calls,36.061828000000006,-86.681979,WIRELESS CALLER,POINT (-86.681979 36.06182800000001),51,37013,ANTIOCH
505,2020-05-03 18:16:00,911 Calls,36.051056,-86.603165,3630 PIN HOOK RD - SE,POINT (-86.603165 36.051056),51,37013,ANTIOCH
509,2020-05-03 18:18:00,911 Calls,36.061592,-86.681635,WIRELESS CALLER,POINT (-86.681635 36.061592),51,37013,ANTIOCH
510,2020-05-03 18:18:00,911 Calls,36.042956,-86.58752199999999,WIRELESS CALLER,POINT (-86.58752199999999 36.042956),51,37013,ANTIOCH
511,2020-05-03 18:18:00,911 Calls,36.062042,-86.680153,4231 MOSS RD - SECTOR SW,POINT (-86.680153 36.062042),51,37013,ANTIOCH
519,2020-05-03 18:19:00,911 Calls,36.061924,-86.682045,4231 MOSS RD - SECTOR SW,POINT (-86.682045 36.061924),51,37013,ANTIOCH
523,2020-05-03 18:20:00,911 Calls,36.061924,-86.682045,4231 MOSS RD - SECTOR SW,POINT (-86.682045 36.061924),51,37013,ANTIOCH
531,2020-05-03 18:22:00,911 Calls,36.068748,-86.692024,3930 APACHE TRL - NW,POINT (-86.692024 36.068748),51,37013,ANTIOCH
537,2020-05-03 18:23:00,911 Calls,36.070551,-86.685326,3930 APACHE TRL - SE,POINT (-86.685326 36.070551),51,37013,ANTIOCH
584,2020-05-03 18:30:00,911 Calls,36.068382,-86.63501,2747E MURFREESBORO PKE - SE,POINT (-86.63500999999999 36.068382),51,37013,ANTIOCH
587,2020-05-03 18:30:00,911 Calls,36.031101,-86.588249,12623 OLD HICKORY BLVD - SE SECTOR,POINT (-86.588249 36.031101),51,37013,ANTIOCH
591,2020-05-03 18:32:00,911 Calls,36.048771,-86.611664,3650 MURFREESBORO PIKE - SECTOR SE,POINT (-86.611664 36.048771),51,37013,ANTIOCH
599,2020-05-03 18:33:00,911 Calls,36.039972999999996,-86.603637,2419 ROCK SPRINGS RD - SECTOR NW,POINT (-86.60363700000001 36.039973),51,37013,ANTIOCH
606,2020-05-03 18:35:00,911 Calls,36.056678000000005,-86.64032900000001,630 BELL RD - S SECTOR,POINT (-86.64032900000001 36.05667800000001),51,37013,ANTIOCH
611,2020-05-03 18:36:00,911 Calls,36.022475,-86.673739,5784 CANE RIDGE RD - SW SECTOR,POINT (-86.673739 36.022475),51,37013,ANTIOCH
621,2020-05-03 18:37:00,911 Calls,36.049501,-86.651659,5171 HICKORY HOLLOW PKY - SE,POINT (-86.651659 36.049501),51,37013,ANTIOCH
643,2020-05-03 18:41:00,911 Calls,36.07142,-86.653869,4231 MOSS RD - SECTOR NE,POINT (-86.653869 36.07142),51,37013,ANTIOCH
650,2020-05-03 18:42:00,911 Calls,36.072621000000005,-86.656401,WIRELESS CALLER,POINT (-86.656401 36.07262100000001),51,37013,ANTIOCH
651,2020-05-03 18:43:00,911 Calls,36.065476000000004,-86.620653,WIRELESS CALLER,POINT (-86.620653 36.065476),51,37013,ANTIOCH
664,2020-05-03 18:45:00,911 Calls,36.059971999999995,-86.672151,WIRELESS CALLER,POINT (-86.672151 36.05997199999999),51,37013,ANTIOCH
672,2020-05-03 18:46:00,911 Calls,36.035810999999995,-86.68356700000001,5646 AMALIE DR - SE,POINT (-86.68356700000001 36.035811),51,37013,ANTIOCH
680,2020-05-03 18:48:00,911 Calls,36.065927,-86.63874100000001,630 BELL RD #241C - SECTOR N,POINT (-86.63874100000001 36.065927),51,37013,ANTIOCH
690,2020-05-03 18:48:00,911 Calls,36.071323,-86.65326800000001,WIRELESS CALLER,POINT (-86.65326800000001 36.071323),51,37013,ANTIOCH
708,2020-05-03 18:52:00,911 Calls,36.054359000000005,-86.666206,5088 HICKORY HOLLOW PKWY - SECTOR SW,POINT (-86.666206 36.05435900000001),51,37013,ANTIOCH
709,2020-05-03 18:52:00,911 Calls,36.067353000000004,-86.63150999999999,324 RURAL HILL RD. - SE SECTOR,POINT (-86.63150999999999 36.067353),51,37013,ANTIOCH
710,2020-05-03 18:52:00,911 Calls,36.040188,-86.667259,5138 MOUNT VIEW RD - SW SECTOR,POINT (-86.667259 36.040188),51,37013,ANTIOCH
715,2020-05-03 18:53:00,911 Calls,36.047847999999995,-86.617088,3650 MURFREESBORO PIKE - SECTOR SW,POINT (-86.617088 36.04784799999999),51,37013,ANTIOCH
724,2020-05-03 18:54:00,911 Calls,36.076440999999996,-86.668718,WIRELESS CALLER,POINT (-86.668718 36.076441),51,37013,ANTIOCH
729,2020-05-03 18:54:00,911 Calls,36.032238,-86.595075,12623C OLD HICKORY BLVD - SE,POINT (-86.59507499999999 36.032238),51,37013,ANTIOCH
730,2020-05-03 18:55:00,911 Calls,36.054876,-86.694682,263 A BENZING RD - W SECTOR,POINT (-86.694682 36.054876),51,37013,ANTIOCH
731,2020-05-03 18:55:00,911 Calls,36.049049,-86.662842,5171 HICKORY HOLLOW PKY - W Sector,POINT (-86.662842 36.049049),51,37013,ANTIOCH
732,2020-05-03 18:55:00,911 Calls,36.053878000000005,-86.69324399999999,5067 COLEMONT DR - SE,POINT (-86.69324399999999 36.053878),51,37013,ANTIOCH
733,2020-05-03 18:55:00,911 Calls,36.054221999999996,-86.66024,5138 MT VIEW RD - W Sector,POINT (-86.66024 36.054222),51,37013,ANTIOCH
734,2020-05-03 18:55:00,911 Calls,36.039405,-86.602929,12623 OLD HICKORY BLVD - N SECTOR,POINT (-86.602929 36.039405),51,37013,ANTIOCH
735,2020-05-03 18:55:00,911 Calls,36.005814,-86.677582,6309D PETTUS RD - SW,POINT (-86.677582 36.005814),51,37013,ANTIOCH
737,2020-05-03 18:55:00,911 Calls,36.054769,-86.694725,WIRELESS CALLER,POINT (-86.69472500000001 36.054769),51,37013,ANTIOCH
743,2020-05-03 18:56:00,911 Calls,36.020405,-86.63829,5788 CANE RIDGE RD - N Sector,POINT (-86.63829 36.020405),51,37013,ANTIOCH
745,2020-05-03 18:56:00,911 Calls,36.041368,-86.627905,WIRELESS CALLER,POINT (-86.627905 36.041368),51,37013,ANTIOCH
747,2020-05-03 18:57:00,911 Calls,36.077374,-86.66845699999999,620 RICHARDS RD - W Sector,POINT (-86.66845699999999 36.077374),51,37013,ANTIOCH
760,2020-05-03 18:58:00,911 Calls,36.032238,-86.595078,12623C OLD HICKORY BLVD - SE,POINT (-86.595078 36.032238),51,37013,ANTIOCH
774,2020-05-03 18:59:00,911 Calls,36.02758,-86.583961,12950 B OLD HICKORY BLVD - NE Sector,POINT (-86.583961 36.02758),51,37013,ANTIOCH
776,2020-05-03 19:00:00,911 Calls,36.027442,-86.58398199999999,WIRELESS CALLER,POINT (-86.58398199999999 36.027442),51,37013,ANTIOCH
778,2020-05-03 19:00:00,911 Calls,36.050724,-86.647131,WIRELESS CALLER,POINT (-86.647131 36.050724),51,37013,ANTIOCH
788,2020-05-03 19:03:00,911 Calls,36.051164,-86.624537,3650 MURFREESBORO PIKE - SECTOR SW,POINT (-86.624537 36.051164),51,37013,ANTIOCH
794,2020-05-03 19:04:00,911 Calls,36.036808,-86.70912299999999,WIRELESS CALLER,POINT (-86.70912299999999 36.036808),51,37013,ANTIOCH
803,2020-05-03 19:05:00,911 Calls,36.051786,-86.616147,3342-B Hamilton Church RD - SW Sector,POINT (-86.616147 36.051786),51,37013,ANTIOCH
804,2020-05-03 19:06:00,911 Calls,36.048309,-86.616661,3650 MURFREESBORO RD - SW Sector,POINT (-86.61666099999999 36.048309),51,37013,ANTIOCH
823,2020-05-03 19:10:00,911 Calls,36.032056,-86.708393,WIRELESS CALLER,POINT (-86.708393 36.032056),51,37013,ANTIOCH
832,2020-05-03 19:12:00,911 Calls,36.069864,-86.680584,620 Richards RD - SW Sector,POINT (-86.680584 36.069864),51,37013,ANTIOCH
839,2020-05-03 19:13:00,911 Calls,36.073640999999995,-86.66365400000001,WIRELESS CALLER,POINT (-86.66365400000001 36.07364099999999),51,37013,ANTIOCH
840,2020-05-03 19:13:00,911 Calls,36.067902000000004,-86.635094,2747 C MURFREESBORO PKE - N Sector,POINT (-86.635094 36.067902),51,37013,ANTIOCH
860,2020-05-03 19:17:00,911 Calls,36.067386,-86.63150999999999,WIRELESS CALLER,POINT (-86.63150999999999 36.067386),51,37013,ANTIOCH
862,2020-05-03 19:17:00,911 Calls,36.067944,-86.635048,2747 C MURFREESBORO PKE - E Sector,POINT (-86.635048 36.067944),51,37013,ANTIOCH
868,2020-05-03 19:19:00,911 Calls,36.06745,-86.62299200000001,WIRELESS CALLER,POINT (-86.62299200000001 36.06745),51,37013,ANTIOCH
870,2020-05-03 19:19:00,911 Calls,36.065894,-86.638548,630 BELL RD #241C - SECTOR N,POINT (-86.638548 36.065894),51,37013,ANTIOCH
872,2020-05-03 19:19:00,911 Calls,36.067226,-86.630997,2747 C MURFREESBORO PKE - E Sector,POINT (-86.63099699999999 36.067226),51,37013,ANTIOCH
879,2020-05-03 19:20:00,911 Calls,36.06731,-86.631058,2747 C MURFREESBORO PKE - E Sector,POINT (-86.631058 36.06731),51,37013,ANTIOCH
886,2020-05-03 19:21:00,911 Calls,36.039898,-86.603615,2419 ROCK SPRINGS RD - SECTOR NW,POINT (-86.603615 36.039898),51,37013,ANTIOCH
890,2020-05-03 19:21:00,911 Calls,36.068351,-86.678073,3930 APACHE TRL - SE,POINT (-86.678073 36.068351),51,37013,ANTIOCH
903,2020-05-03 19:23:00,911 Calls,36.045486,-86.658615,5171 HICKORY HOLLOW PKY - SE Sector,POINT (-86.658615 36.045486),51,37013,ANTIOCH
911,2020-05-03 19:25:00,911 Calls,36.054318,-86.584282,3630 PIN HOOK RD - SE,POINT (-86.584282 36.054318),51,37013,ANTIOCH
917,2020-05-03 19:26:00,911 Calls,36.066828,-86.63063000000001,2747-B MURFREESBORO PKE - SECTOR SE,POINT (-86.63063000000001 36.066828),51,37013,ANTIOCH
920,2020-05-03 19:27:00,911 Calls,36.047913,-86.62668199999999,12950D OLD HICKORY BLVD - SW,POINT (-86.62668199999999 36.047913),51,37013,ANTIOCH
925,2020-05-03 19:29:00,911 Calls,36.042184000000006,-86.63636,WIRELESS CALLER,POINT (-86.63636 36.04218400000001),51,37013,ANTIOCH
930,2020-05-03 19:30:00,911 Calls,36.042204999999996,-86.636317,5533 A PETTUS RD - SECTOR SE,POINT (-86.63631700000001 36.042205),51,37013,ANTIOCH
932,2020-05-03 19:30:00,911 Calls,36.042151000000004,-86.636381,5784 CANE RIDGE RD - N SECTOR,POINT (-86.636381 36.042151),51,37013,ANTIOCH
933,2020-05-03 19:30:00,911 Calls,36.043407,-86.65485600000001,5171 HICKORY HOLLOW PKWY - SE,POINT (-86.65485600000001 36.043407),51,37013,ANTIOCH
934,2020-05-03 19:31:00,911 Calls,36.065433,-86.685176,5171 HICKORY HOLLOW PKWY - N,POINT (-86.685176 36.065433),51,37013,ANTIOCH
960,2020-05-03 19:37:00,911 Calls,36.028301,-86.703479,6329A NOLENSVILLE RD - N,POINT (-86.703479 36.028301),51,37013,ANTIOCH
967,2020-05-03 19:39:00,911 Calls,36.077148,-86.64962,4231 MOSS RD - SECTOR NE,POINT (-86.64962 36.077148),51,37013,ANTIOCH
968,2020-05-03 19:39:00,911 Calls,36.0411,-86.601387,12484 OLD HICKORY BLVD - SE Sector,POINT (-86.601387 36.0411),51,37013,ANTIOCH
974,2020-05-03 19:42:00,911 Calls,36.044106,-86.649773,5138 MOUNT VIEW RD. - SE SECTOR,POINT (-86.649773 36.044106),51,37013,ANTIOCH
987,2020-05-03 19:45:00,911 Calls,36.04257,-86.628957,12950D OLD HICKORY BLVD - SW,POINT (-86.628957 36.04257),51,37013,ANTIOCH
1002,2020-05-03 19:48:00,911 Calls,36.033955,-86.659362,5325 MT VIEW RD - N,POINT (-86.659362 36.033955),51,37013,ANTIOCH
1004,2020-05-03 19:49:00,911 Calls,36.028901,-86.70693399999999,1172 A BARNES RD - SECTOR SW,POINT (-86.70693399999999 36.028901),51,37013,ANTIOCH
1009,2020-05-03 19:51:00,911 Calls,36.045842,-86.663032,5138 MOUNT VIEW RD. - SE SECTOR,POINT (-86.663032 36.045842),51,37013,ANTIOCH
1023,2020-05-03 19:54:00,911 Calls,36.068748,-86.692021,3930 APACHE TRL - NW,POINT (-86.692021 36.068748),51,37013,ANTIOCH
1025,2020-05-03 19:55:00,911 Calls,36.049576,-86.651809,5325 MT VIEW RD - N,POINT (-86.651809 36.049576),51,37013,ANTIOCH
1026,2020-05-03 19:55:00,911 Calls,36.045799,-86.66271,5138 MOUNT VIEW RD. - SW SECTOR,POINT (-86.66271 36.045799),51,37013,ANTIOCH
1027,2020-05-03 19:55:00,911 Calls,36.080389000000004,-86.599774,2919 OLD SMITH SPRINGS RD - SE SECTOR,POINT (-86.599774 36.080389),51,37013,ANTIOCH
1043,2020-05-03 20:00:00,911 Calls,36.049168,-86.690798,WIRELESS CALLER,POINT (-86.690798 36.049168),51,37013,ANTIOCH
1045,2020-05-03 20:01:00,911 Calls,36.067387,-86.631485,2747 C MURFREESBORO PKE - E Sector,POINT (-86.631485 36.067387),51,37013,ANTIOCH
1051,2020-05-03 20:04:00,911 Calls,36.076924,-86.66854599999999,WIRELESS CALLER,POINT (-86.66854599999999 36.076924),51,37013,ANTIOCH
1055,2020-05-03 20:05:00,911 Calls,36.002573,-86.670392,12950D OLD HICKORY BLVD - SE,POINT (-86.67039200000001 36.002573),51,37013,ANTIOCH
1058,2020-05-03 20:06:00,911 Calls,36.042312,-86.624751,3650 MURFREESBORO PIKE - SECTOR SW,POINT (-86.624751 36.042312),51,37013,ANTIOCH
1060,2020-05-03 20:06:00,911 Calls,36.027893,-86.58659899999999,130B STONES RIVER RD - N,POINT (-86.58659899999999 36.027893),51,37013,ANTIOCH
1071,2020-05-03 20:09:00,911 Calls,36.053073,-86.598015,2321 A HOBSON PIKE - SECTOR S,POINT (-86.598015 36.053073),51,37013,ANTIOCH
1094,2020-05-03 20:14:00,911 Calls,36.029481,-86.676807,5533 A PETTUS RD - SECTOR N,POINT (-86.676807 36.029481),51,37013,ANTIOCH
1097,2020-05-03 20:15:00,911 Calls,36.042688,-86.628935,12950D OLD HICKORY BLVD - SW,POINT (-86.628935 36.042688),51,37013,ANTIOCH
1115,2020-05-03 20:19:00,911 Calls,36.029278000000005,-86.676872,5533 A PETTUS RD - SECTOR N,POINT (-86.676872 36.02927800000001),51,37013,ANTIOCH
1119,2020-05-03 20:19:00,911 Calls,36.029297,-86.676804,5533 A PETTUS RD - SECTOR N,POINT (-86.676804 36.029297),51,37013,ANTIOCH
1135,2020-05-03 20:26:00,911 Calls,36.070411,-86.680498,3289 Franklin Limestone RD - SE Sector,POINT (-86.680498 36.070411),51,37013,ANTIOCH
1140,2020-05-03 20:27:00,911 Calls,36.063683000000005,-86.653587,4231 MOSS RD - SECTOR NE,POINT (-86.653587 36.063683),51,37013,ANTIOCH
1148,2020-05-03 20:29:00,911 Calls,36.043439,-86.655264,WIRELESS CALLER,POINT (-86.655264 36.043439),51,37013,ANTIOCH
1157,2020-05-03 20:30:00,911 Calls,36.034738,-86.67955400000001,5533 A PETTUS RD - SECTOR N,POINT (-86.67955400000001 36.034738),51,37013,ANTIOCH
1173,2020-05-03 20:37:00,911 Calls,36.043375,-86.655178,5138 MOUNT VIEW RD - SE SECTOR,POINT (-86.65517800000001 36.043375),51,37013,ANTIOCH
1177,2020-05-03 20:37:00,911 Calls,36.043503,-86.65541400000001,5171 HICKORY HOLLOW PKWY - SE,POINT (-86.65541400000001 36.043503),51,37013,ANTIOCH
1180,2020-05-03 20:38:00,911 Calls,36.042151000000004,-86.624622,12950D OLD HICKORY BLVD - N,POINT (-86.624622 36.042151),51,37013,ANTIOCH
1188,2020-05-03 20:42:00,911 Calls,36.025361,-86.690154,WIRELESS CALLER,POINT (-86.69015400000001 36.025361),51,37013,ANTIOCH
1200,2020-05-03 20:47:00,911 Calls,36.075057,-86.652775,WIRELESS CALLER,POINT (-86.65277500000001 36.075057),51,37013,ANTIOCH
1211,2020-05-03 20:51:00,911 Calls,36.032646,-86.70807099999999,6329A NOLENSVILLE RD - N,POINT (-86.70807099999999 36.032646),51,37013,ANTIOCH
1222,2020-05-03 20:56:00,911 Calls,36.045392,-86.62818399999999,12950D OLD HICKORY BLVD - SW,POINT (-86.62818399999999 36.045392),51,37013,ANTIOCH
1230,2020-05-03 20:59:00,911 Calls,36.039995000000005,-86.629622,3650 MURFREESBORO PIKE - SECTOR SW,POINT (-86.629622 36.039995),51,37013,ANTIOCH
1253,2020-05-03 21:09:00,911 Calls,36.079627,-86.654577,4231 MOSS RD - SECTOR NE,POINT (-86.654577 36.079627),51,37013,ANTIOCH
1258,2020-05-03 21:11:00,911 Calls,36.037238,-86.708221,5646 AMALIE DR - SE,POINT (-86.70822099999999 36.037238),51,37013,ANTIOCH
1263,2020-05-03 21:14:00,911 Calls,36.043664,-86.627648,3650 MURFREESBORO PIKE - SECTOR SW,POINT (-86.62764799999999 36.043664),51,37013,ANTIOCH
1269,2020-05-03 21:17:00,911 Calls,36.021295,-86.687665,WIRELESS CALLER,POINT (-86.687665 36.021295),51,37013,ANTIOCH
1283,2020-05-03 21:22:00,911 Calls,36.027184000000005,-86.678673,5533 A PETTUS RD - SECTOR N,POINT (-86.678673 36.02718400000001),51,37013,ANTIOCH
1284,2020-05-03 21:24:00,911 Calls,36.045638000000004,-86.673567,5171 HICKORY HOLLOW PKWY - SW,POINT (-86.67356700000001 36.045638),51,37013,ANTIOCH
1293,2020-05-03 21:26:00,911 Calls,36.046261,-86.657667,5088 HICKORY HOLLOW PKWY - SECTOR SE,POINT (-86.657667 36.046261),51,37013,ANTIOCH
1296,2020-05-03 21:29:00,911 Calls,36.042656,-86.60707,WIRELESS CALLER,POINT (-86.60706999999999 36.042656),51,37013,ANTIOCH
1299,2020-05-03 21:30:00,911 Calls,36.042685999999996,-86.63475,12950D OLD HICKORY BLVD - SW,POINT (-86.63475 36.042686),51,37013,ANTIOCH
1301,2020-05-03 21:31:00,911 Calls,36.079648999999996,-86.599925,WIRELESS CALLER,POINT (-86.599925 36.079649),51,37013,ANTIOCH
1305,2020-05-03 21:33:00,911 Calls,36.048632,-86.65221700000001,5301 HICKORY HOLLOW LN,POINT (-86.65221700000001 36.048632),51,37013,ANTIOCH
1307,2020-05-03 21:34:00,911 Calls,36.048943,-86.66275300000001,WIRELESS CALLER,POINT (-86.66275300000001 36.048943),51,37013,ANTIOCH
1314,2020-05-03 21:37:00,911 Calls,36.048632,-86.65221700000001,5301 HICKORY HOLLOW LN,POINT (-86.65221700000001 36.048632),51,37013,ANTIOCH
1334,2020-05-03 21:49:00,911 Calls,36.063255,-86.60260799999999,2321 HOBSON PIKE - NW Sector,POINT (-86.60260799999999 36.063255),51,37013,ANTIOCH
1339,2020-05-03 21:53:00,911 Calls,36.048986,-86.598787,3630 PIN HOOK RD - SE,POINT (-86.598787 36.048986),51,37013,ANTIOCH
1380,2020-05-03 22:15:00,911 Calls,36.028558000000004,-86.636381,WIRELESS CALLER,POINT (-86.636381 36.028558),51,37013,ANTIOCH
1381,2020-05-03 22:15:00,911 Calls,36.049393,-86.651852,5325 MT VIEW RD - N,POINT (-86.65185200000001 36.049393),51,37013,ANTIOCH
1387,2020-05-03 22:17:00,911 Calls,36.031776,-86.582481,12623 OLD HICKORY BLVD - SE SECTOR,POINT (-86.582481 36.031776),51,37013,ANTIOCH
1396,2020-05-03 22:18:00,911 Calls,36.054221999999996,-86.66024,5138 MT VIEW RD - W Sector,POINT (-86.66024 36.054222),51,37013,ANTIOCH
1399,2020-05-03 22:19:00,911 Calls,36.03182,-86.58237199999999,12623 OLD HICKORY BLVD - SE SECTOR,POINT (-86.58237199999999 36.03182),51,37013,ANTIOCH
